patch_id,patch_id_s1,timestamp_s2,timestamp_s1,season_s2,season_s1,lon,lat,climatezone
S2A_MSIL2A_20180509T101031_73_57,S1A_IW_GRDH_1SDV_20180509T160543_34VDR_73_57,2018-05-09 10:10:31,2018-05-09 16:05:43,0.93228,0.93228,20.76294,63.40773,0
S2A_MSIL2A_20180527T093041_35_57,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_35_57,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,29.76705,62.48279,27
S2B_MSIL2A_20180515T094029_28_77,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_28_77,2018-05-15 09:40:29,2018-05-16 04:41:38,0.94941,0.95202,27.63994,61.39542,27
S2B_MSIL2A_20170906T101019_32_53,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_32_53,2017-09-06 10:10:19,2017-09-06 15:57:49,0.79401,0.79401,23.87549,64.31984,0
S2B_MSIL2A_20170906T101019_15_81,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_15_81,2017-09-06 10:10:19,2017-09-04 16:13:04,0.79401,0.8045,19.51977,60.44817,0
S2B_MSIL2A_20180521T100029_7_83,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_7_83,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.22946,64.00789,0
S2A_MSIL2A_20170617T113321_87_44,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_87_44,2017-06-17 11:33:21,2017-06-16 18:05:38,0.99935,0.999,-5.96381,52.73072,0
S2B_MSIL2A_20170924T093019_87_9,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_87_9,2017-09-24 09:30:19,2017-09-25 04:33:21,0.68913,0.68278,28.9546,61.21801,27
S2B_MSIL2A_20170924T93020_14_28,S1A_IW_GRDH_1SDV_20170922T152425_36VVQ_14_28,2017-09-24 09:30:20,2017-09-22 15:24:25,0.68913,0.70168,31.37872,62.81323,27
S2B_MSIL2A_20180521T100029_8_57,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_8_57,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.27679,64.28728,0
S2B_MSIL2A_20180511T100029_63_43,S1A_IW_GRDH_1SDV_20180514T045835_34VDM_63_43,2018-05-11 10:00:29,2018-05-14 04:58:35,0.93826,0.94672,20.57301,59.96706,0
S2B_MSIL2A_20180511T100029_80_21,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_80_21,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,20.93794,60.20479,0
S2A_MSIL2A_20180225T114351_81_41,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_81_41,2018-02-25 11:43:51,2018-02-25 06:38:17,0.53538,0.53538,-6.06812,52.76572,0
S2B_MSIL2A_20180220T114339_84_77,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_84_77,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-5.97943,53.27393,0
S2B_MSIL2A_20171019T102019_75_71,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_75_71,2017-10-19 10:20:19,2017-10-17 16:05:44,0.52053,0.53488,20.81198,63.25702,0
S2B_MSIL2A_20170818T112109_12_8,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_12_8,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.82971,37.85553,0
S2A_MSIL2A_20180413T95032_64_46,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_64_46,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,24.8072,59.9172,0
S2B_MSIL2A_20171019T102019_82_54,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_82_54,2017-10-19 10:20:19,2017-10-17 16:05:44,0.52053,0.53488,20.97915,63.44023,0
S2A_MSIL2A_20170720T100031_85_18,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_85_18,2017-07-20 10:00:31,2017-07-19 04:50:29,0.9698,0.97183,21.04078,55.74626,0
S2B_MSIL2A_20170814T100029_13_20,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_13_20,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.48734,60.20695,0
S2A_MSIL2A_20171101T94132_82_44,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_82_44,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,28.87396,61.73962,27
S2A_MSIL2A_20180529T115401_81_32,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_81_32,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-7.4487,55.58549,0
S2B_MSIL2A_20170814T100029_5_11,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_5_11,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.30923,60.3018,0
S2B_MSIL2A_20180525T94031_19_68,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_19_68,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.45218,62.39099,27
S2B_MSIL2A_20171016T101009_67_63,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_67_63,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.66118,59.75181,0
S2A_MSIL2A_20170905T095031_28_62,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_28_62,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.68305,63.35244,27
S2B_MSIL2A_20180525T094029_56_72,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_56_72,2018-05-25 09:40:29,2018-05-25 15:32:59,0.97251,0.97251,28.3493,63.23998,27
S2B_MSIL2A_20180204T094159_14_81,S1A_IW_GRDH_1SDV_20180204T043343_35VNH_14_81,2018-02-04 09:41:59,2018-02-04 04:33:43,0.36662,0.36662,27.31595,60.45602,0
S2B_MSIL2A_20170818T112109_53_85,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_53_85,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.27849,37.02059,0
S2A_MSIL2A_20180529T115401_78_49,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_78_49,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-7.51271,55.40296,0
S2A_MSIL2A_20171101T094131_47_36,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_47_36,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,28.11475,62.73198,27
S2A_MSIL2A_20171002T112112_44_89,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_44_89,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.40024,36.978,0
S2A_MSIL2A_20171101T094131_49_40,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_49_40,2017-11-01 09:41:31,2017-11-01 04:24:17,0.42359,0.42359,28.16,62.68852,27
S2A_MSIL2A_20180510T94032_12_58,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_12_58,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,29.54113,66.06817,27
S2A_MSIL2A_20171101T94132_62_50,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_62_50,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,28.4168,61.68046,27
S2B_MSIL2A_20180515T094029_67_80,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_67_80,2018-05-15 09:40:29,2018-05-17 15:48:02,0.94941,0.95457,28.51433,61.35617,27
S2B_MSIL2A_20170817T101019_33_8,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_33_8,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,23.95221,64.80328,0
S2B_MSIL2A_20180511T100029_50_78,S1A_IW_GRDH_1SDV_20180514T045835_34VDM_50_78,2018-05-11 10:00:29,2018-05-14 04:58:35,0.93826,0.94672,20.30155,59.58875,0
S2B_MSIL2A_20171016T101009_5_27,S1B_IW_GRDH_1SDV_20171016T161221_34VDM_5_27,2017-10-16 10:10:09,2017-10-16 16:12:21,0.542,0.542,19.31808,60.12947,0
S2B_MSIL2A_20180515T112109_13_42,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_13_42,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.81473,38.38924,0
S2B_MSIL2A_20180223T101019_41_12,S1A_IW_GRDH_1SDV_20180221T155811_34WFT_41_12,2018-02-23 10:10:19,2018-02-21 15:58:11,0.52004,0.50453,24.2574,65.65215,0
S2A_MSIL2A_20180413T95032_74_29,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_74_29,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,25.0107,60.10366,0
S2B_MSIL2A_20180204T094159_82_57,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_82_57,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,28.8655,61.59965,27
S2A_MSIL2A_20171002T112112_22_81,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_22_81,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.69651,37.06567,0
S2A_MSIL2A_20171002T112111_14_47,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_14_47,2017-10-02 11:21:11,2017-10-04 06:42:31,0.63734,0.62424,-8.80114,38.33515,0
S2B_MSIL2A_20180521T100029_44_0,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_44_0,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,24.23999,64.8835,0
S2A_MSIL2A_20180419T101031_20_68,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_20_68,2018-04-19 10:10:31,2018-04-20 16:13:03,0.85661,0.86108,19.62285,60.58936,0
S2A_MSIL2A_20171002T112112_1_35,S1B_IW_GRDH_1SDV_20171004T064231_29SNB_1_35,2017-10-02 11:21:12,2017-10-04 06:42:31,0.63734,0.62424,-8.97984,37.56362,0
S2A_MSIL2A_20171002T112112_35_84,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_35_84,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.52124,37.03264,0
S2B_MSIL2A_20180521T100029_21_64,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_21_64,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.59166,64.20661,0
S2B_MSIL2A_20171019T102019_50_87,S1A_IW_GRDH_1SDV_20171020T051351_34VDR_50_87,2017-10-19 10:20:19,2017-10-20 05:13:51,0.52053,0.5133,20.21914,63.08267,0
S2B_MSIL2A_20170906T101019_18_56,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_18_56,2017-09-06 10:10:19,2017-09-06 15:57:49,0.79401,0.79401,23.52543,64.29397,0
S2A_MSIL2A_20170816T095031_7_60,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_7_60,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,21.14142,55.2933,0
S2A_MSIL2A_20170720T100031_73_58,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_73_58,2017-07-20 10:00:31,2017-07-19 04:50:54,0.9698,0.97183,20.81345,55.31481,0
S2B_MSIL2A_20170817T101019_32_20,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_32_20,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,23.91305,64.67473,0
S2A_MSIL2A_20171101T094131_41_10,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_41_10,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.98324,63.01302,27
S2B_MSIL2A_20180421T114349_73_52,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_73_52,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.21778,52.65062,0
S2B_MSIL2A_20180421T114349_86_74,S1B_IW_GRDH_1SDV_20180421T063010_29UPU_86_74,2018-04-21 11:43:49,2018-04-21 06:30:10,0.86549,0.86549,-6.00368,52.40797,0
S2B_MSIL2A_20170817T101019_33_2,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_33_2,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,23.9593,64.8678,0
S2A_MSIL2A_20170613T101032_37_68,S1B_IW_GRDH_1SDV_20170613T044822_34VER_37_68,2017-06-13 10:10:32,2017-06-13 04:48:22,0.99749,0.99749,21.89684,63.28663,0
S2A_MSIL2A_20171201T112431_3_64,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_3_64,2017-12-01 11:24:31,2017-12-03 06:42:55,0.17498,0.15833,-8.95287,37.24993,0
S2B_MSIL2A_20180421T114349_86_88,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_86_88,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.01387,52.25714,0
S2B_MSIL2A_20180525T94030_62_86,S1B_IW_GRDH_1SDV_20180524T153951_35VNK_62_86,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,28.44062,62.19035,27
S2A_MSIL2A_20180419T101031_34_78,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_34_78,2018-04-19 10:10:31,2018-04-20 16:13:03,0.85661,0.86108,19.93301,60.48445,0
S2B_MSIL2A_20180224T112109_0_70,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_0_70,2018-02-24 11:21:09,2018-02-25 06:42:27,0.52773,0.53538,-8.99339,38.08657,0
S2A_MSIL2A_20171101T94132_33_54,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_33_54,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.75827,61.6426,27
S2B_MSIL2A_20180511T100029_71_28,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_71_28,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,20.7437,60.12913,0
S2B_MSIL2A_20171016T101009_19_31,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_19_31,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,19.62217,60.08988,0
S2B_MSIL2A_20180204T94160_22_73,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_22_73,2018-02-04 09:41:55,2018-02-04 04:33:18,0.36662,0.36662,27.50584,61.43908,27
S2B_MSIL2A_20170906T101019_74_74,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_74_74,2017-09-06 10:10:19,2017-09-04 16:13:04,0.79401,0.8045,20.80612,60.53167,0
S2B_MSIL2A_20180511T100029_37_66,S1A_IW_GRDH_1SDV_20180514T045835_34VDM_37_66,2018-05-11 10:00:29,2018-05-14 04:58:35,0.93826,0.94672,20.02157,59.71628,0
S2B_MSIL2A_20180511T100029_78_78,S1A_IW_GRDH_1SDV_20180509T045023_34VDM_78_78,2018-05-11 10:00:29,2018-05-09 04:50:23,0.93826,0.93228,20.89657,59.59057,0
S2A_MSIL2A_20180419T101031_56_57,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_56_57,2018-04-19 10:10:31,2018-04-20 16:13:03,0.85661,0.86108,20.40922,60.71367,0
S2B_MSIL2A_20180326T112109_0_72,S1A_IW_GRDH_1SDV_20180327T064326_29SNB_0_72,2018-03-26 11:21:09,2018-03-27 06:43:26,0.73158,0.73731,-8.99347,37.16341,0
S2A_MSIL2A_20170613T101031_21_59,S1B_IW_GRDH_1SDV_20170613T160455_34VER_21_59,2017-06-13 10:10:31,2017-06-13 16:04:55,0.99749,0.99749,21.51577,63.38545,0
S2B_MSIL2A_20171016T101009_48_81,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_48_81,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.25976,59.55619,0
S2A_MSIL2A_20180205T100211_34_72,S1A_IW_GRDH_1SDV_20180202T044945_35VLJ_34_72,2018-02-05 10:02:11,2018-02-02 04:49:45,0.375,0.34976,24.02774,61.41835,27
S2A_MSIL2A_20170720T100031_70_50,S1B_IW_GRDH_1SDV_20170719T045054_34UDG_70_50,2017-07-20 10:00:31,2017-07-19 04:50:54,0.9698,0.97183,20.75619,55.40097,0
S2A_MSIL2A_20180529T115401_83_39,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_83_39,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-7.41368,55.50956,0
S2B_MSIL2A_20170924T093019_34_78,S1B_IW_GRDH_1SDV_20170924T155603_35VNH_34_78,2017-09-24 09:30:19,2017-09-24 15:56:03,0.68913,0.68913,27.75297,60.48659,0
S2A_MSIL2A_20170813T112121_13_63,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_13_63,2017-08-13 11:21:21,2017-08-12 06:34:20,0.90086,0.90449,-8.8153,38.16213,0
S2B_MSIL2A_20171016T101009_51_67,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_51_67,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.32041,59.70739,0
S2A_MSIL2A_20180529T115401_89_58,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_89_58,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-7.3085,55.30324,0
S2A_MSIL2A_20170617T113321_79_85,S1B_IW_GRDH_1SDV_20170616T180513_29UPU_79_85,2017-06-17 11:33:21,2017-06-16 18:05:13,0.99935,0.999,-6.13469,52.29251,0
S2B_MSIL2A_20170814T100029_83_72,S1B_IW_GRDH_1SDV_20170812T044940_34VDM_83_72,2017-08-14 10:00:29,2017-08-12 04:49:40,0.89716,0.90449,21.00284,59.65527,0
S2B_MSIL2A_20180515T094029_66_37,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_66_37,2018-05-15 09:40:29,2018-05-17 15:48:02,0.94941,0.95457,28.51433,61.81948,27
S2B_MSIL2A_20170924T93021_38_58,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_38_58,2017-09-24 09:30:21,2017-09-25 04:32:56,0.68913,0.68278,29.83578,62.47063,27
S2B_MSIL2A_20170817T101019_11_52,S1B_IW_GRDH_1SDV_20170817T045637_34WFS_11_52,2017-08-17 10:10:19,2017-08-17 04:56:37,0.88568,0.88568,23.35569,64.3399,0
S2A_MSIL2A_20170613T101031_37_37,S1B_IW_GRDH_1SDV_20170613T160455_34VER_37_37,2017-06-13 10:10:31,2017-06-13 16:04:55,0.99749,0.99749,21.90734,63.62045,0
S2B_MSIL2A_20170817T101019_1_46,S1B_IW_GRDH_1SDV_20170817T045637_34WFS_1_46,2017-08-17 10:10:19,2017-08-17 04:56:37,0.88568,0.88568,23.11245,64.40824,0
S2A_MSIL2A_20170701T093031_21_88,S1B_IW_GRDH_1SDV_20170629T153137_35VPK_21_88,2017-07-01 09:30:31,2017-06-29 15:31:37,0.99631,0.99764,29.4145,62.15525,27
S2B_MSIL2A_20171019T102019_90_82,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_90_82,2017-10-19 10:20:19,2017-10-17 16:05:44,0.52053,0.53488,21.1698,63.13857,0
S2B_MSIL2A_20180511T100029_89_15,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_89_15,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,21.13304,60.26938,0
S2B_MSIL2A_20170906T101019_44_74,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_44_74,2017-09-06 10:10:19,2017-09-04 16:13:04,0.79401,0.8045,20.1502,60.52911,0
S2A_MSIL2A_20170717T113321_87_32,S1A_IW_GRDH_1SDV_20170716T180622_29UPV_87_32,2017-07-17 11:33:21,2017-07-16 18:06:22,0.97567,0.97749,-5.8902,53.75723,0
S2B_MSIL2A_20170924T093019_49_19,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_49_19,2017-09-24 09:30:19,2017-09-25 04:33:21,0.68913,0.68278,28.10208,61.11988,27
S2A_MSIL2A_20171201T112431_5_9,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_5_9,2017-12-01 11:24:31,2017-12-03 06:42:30,0.17498,0.15833,-8.92521,37.84482,0
S2B_MSIL2A_20171016T101009_32_53,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_32_53,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,19.91037,59.85549,0
S2B_MSIL2A_20180204T094159_42_69,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_42_69,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.95707,61.47975,27
S2B_MSIL2A_20170814T100029_77_11,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_77_11,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.87258,60.31249,0
S2B_MSIL2A_20171206T094349_35_61,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_35_61,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,18.98988,45.37163,14
S2A_MSIL2A_20171121T112351_39_29,S1B_IW_GRDH_1SDV_20171121T064205_29SND_39_29,2017-11-21 11:23:51,2017-11-21 06:42:05,0.25986,0.25986,-8.44949,39.43,8
S2A_MSIL2A_20170701T093031_16_66,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_16_66,2017-07-01 09:30:31,2017-06-29 15:32:02,0.99631,0.99764,29.31759,62.39399,27
S2A_MSIL2A_20180529T115401_10_82,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_10_82,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-8.80307,55.05599,0
S2B_MSIL2A_20170924T093019_74_6,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_74_6,2017-09-24 09:30:19,2017-09-25 04:33:21,0.68913,0.68278,28.66601,61.25419,27
S2A_MSIL2A_20171002T112112_42_81,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_42_81,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.42655,37.06467,0
S2B_MSIL2A_20180521T100029_28_39,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_28_39,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.79159,64.47233,0
S2B_MSIL2A_20180224T112109_4_78,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_4_78,2018-02-24 11:21:09,2018-02-25 06:42:27,0.52773,0.53538,-8.93872,38.00003,0
S2B_MSIL2A_20180511T100029_57_83,S1A_IW_GRDH_1SDV_20180514T045835_34VDM_57_83,2018-05-11 10:00:29,2018-05-14 04:58:35,0.93826,0.94672,20.45117,59.53558,0
S2B_MSIL2A_20180204T94161_14_51,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_14_51,2018-02-04 09:41:56,2018-02-04 04:32:53,0.36662,0.36662,29.28351,62.5562,27
S2B_MSIL2A_20180515T112109_8_85,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_8_85,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.88417,37.92428,0
S2B_MSIL2A_20171016T101009_60_16,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_60_16,2017-10-16 10:10:09,2017-10-16 04:57:29,0.542,0.542,20.50418,60.25775,0
S2B_MSIL2A_20170818T112109_55_84,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_55_84,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.25141,37.03124,0
S2B_MSIL2A_20180220T114339_64_17,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_64_17,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-6.29794,53.92896,0
S2B_MSIL2A_20180326T112109_10_28,S1A_IW_GRDH_1SDV_20180327T064326_29SNB_10_28,2018-03-26 11:21:09,2018-03-27 06:43:26,0.73158,0.73731,-8.85741,37.63925,0
S2B_MSIL2A_20170814T100029_15_15,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_15_15,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.52821,60.2613,0
S2B_MSIL2A_20171019T102019_66_61,S1A_IW_GRDH_1SDV_20171020T051351_34VDR_66_61,2017-10-19 10:20:19,2017-10-20 05:13:51,0.52053,0.5133,20.59536,63.36427,0
S2B_MSIL2A_20170906T101019_51_16,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_51_16,2017-09-06 10:10:19,2017-09-06 15:57:49,0.79401,0.79401,24.39532,64.70756,0
S2B_MSIL2A_20180525T94030_90_60,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_90_60,2018-05-25 09:40:30,2018-05-25 15:32:34,0.97251,0.97251,29.10525,62.46202,27
S2A_MSIL2A_20180228T101021_8_74,S1A_IW_GRDH_1SDV_20180226T160541_34WFS_8_74,2018-02-28 10:10:21,2018-02-26 16:05:41,0.55805,0.54298,23.26182,64.10436,0
S2B_MSIL2A_20180525T94030_63_1,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_63_1,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,28.4225,61.31083,27
S2B_MSIL2A_20171019T102019_65_68,S1A_IW_GRDH_1SDV_20171020T051351_34VDR_65_68,2017-10-19 10:20:19,2017-10-20 05:13:51,0.52053,0.5133,20.57249,63.28881,0
S2B_MSIL2A_20180204T094159_2_78,S1A_IW_GRDH_1SDV_20180204T043343_35VNH_2_78,2018-02-04 09:41:59,2018-02-04 04:33:43,0.36662,0.36662,27.05423,60.4887,0
S2B_MSIL2A_20180511T100029_22_33,S1A_IW_GRDH_1SDV_20180512T162925_34VDM_22_33,2018-05-11 10:00:29,2018-05-12 16:29:25,0.93826,0.94115,19.68772,60.069,0
S2B_MSIL2A_20170830T102019_54_90,S1A_IW_GRDH_1SDV_20170830T160543_34VDR_54_90,2017-08-30 10:20:19,2017-08-30 16:05:43,0.82948,0.82948,20.31492,63.05086,0
S2A_MSIL2A_20171101T94132_5_45,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_5_45,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.12457,61.74159,27
S2A_MSIL2A_20171101T094131_25_67,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_25_67,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.59164,62.40124,27
S2A_MSIL2A_20180419T101031_89_6,S1A_IW_GRDH_1SDV_20180420T161328_34VDN_89_6,2018-04-19 10:10:31,2018-04-20 16:13:28,0.85661,0.86108,21.13722,61.26435,0
S2B_MSIL2A_20180204T094159_38_80,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_38_80,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.86369,61.36186,27
S2B_MSIL2A_20170906T101019_89_67,S1B_IW_GRDH_1SDV_20170905T044916_34VDN_89_67,2017-09-06 10:10:19,2017-09-05 04:49:16,0.79401,0.79928,21.13442,60.60716,0
S2B_MSIL2A_20180521T100029_57_35,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_57_35,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,24.51955,64.49983,27
S2B_MSIL2A_20170801T095029_28_5,S1B_IW_GRDH_1SDV_20170801T164200_33TXN_28_5,2017-08-01 09:50:29,2017-08-01 16:42:00,0.94016,0.94016,16.79147,47.78034,26
S2B_MSIL2A_20180326T112109_80_89,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_80_89,2018-03-26 11:21:09,2018-03-27 18:34:08,0.73158,0.73731,-7.91492,36.97456,8
S2A_MSIL2A_20171002T112112_27_73,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_27_73,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.6286,37.15201,8
S2B_MSIL2A_20180223T101019_84_84,S1A_IW_GRDH_1SDV_20180223T154131_34WFT_84_84,2018-02-23 10:10:19,2018-02-23 15:41:31,0.52004,0.52004,25.24973,64.85105,27
